Survey Year,Trip identifier,Vessel name,Trip start date,Trip end date,GMA,PFMA,Set number,Set date,Start latitude,Start longitude,End latitude,End longitude,Bottom depth (m),Soak time (min),Hook size,Hook spacing (m),Hook count
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,1,8/17/2003,50.813333,-127.657666,50.808,-127.646,70,127,13/0,2.44,197
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,2,8/17/2003,50.877666,-127.6425,50.8715,-127.6295,55,128,13/0,2.44,230
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,5,12,3,8/17/2003,50.932666,-127.7695,50.927,-127.758666,85,127,13/0,2.44,222
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,5,12,4,8/17/2003,50.89635,-127.825183,50.900333,-127.809333,46,127,13/0,2.44,223
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,5,8/18/2003,50.865166,-127.460666,50.8645,-127.474,80,122,13/0,2.44,220
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,6,8/18/2003,50.888833,-127.4235,50.881666,-127.417,70,134,13/0,2.44,214
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,7,8/18/2003,50.88,-127.3875,50.887333,-127.396666,65,121,13/0,2.44,218
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,8,8/18/2003,50.876333,-127.235833,50.88,-127.248833,85,120,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,9,8/18/2003,50.842,-127.092833,50.848,-127.101666,93,121,13/0,2.44,220
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,10,8/19/2003,50.726583,-127.409466,50.7185,-127.415666,43,124,13/0,2.44,224
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,11,8/19/2003,50.903166,-127.0055,50.902166,-127.019833,45,126,13/0,2.44,212
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,5,11,13,8/20/2003,50.9465,-127.848833,50.948333,-127.834666,54,133,13/0,2.44,209
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,15,8/20/2003,50.868166,-126.678833,50.871333,-126.6915,65,127,13/0,2.44,222
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,16,8/21/2003,50.869,-126.653166,50.86365,-126.6644,65,111,13/0,2.44,224
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,17,8/21/2003,50.847833,-126.608833,50.849833,-126.621833,78,123,13/0,2.44,221
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,18,8/21/2003,50.8475,-126.7905,50.844833,-126.804,70,126,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,19,8/21/2003,50.8024,-126.800733,50.808283,-126.793733,45,138,13/0,2.44,215
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,20,8/21/2003,50.7705,-126.527166,50.7705,-126.513833,55,122,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,21,8/22/2003,50.674166,-126.692166,50.6735,-126.689166,55,124,13/0,2.44,220
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,22,8/22/2003,50.724666,-126.780666,50.725,-126.7945,90,146,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,23,8/22/2003,50.746166,-126.636333,50.743833,-126.649166,59,123,13/0,2.44,226
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,24,8/22/2003,50.784666,-126.692333,50.779666,-126.703166,75,120,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,25,8/22/2003,50.798333,-126.573333,50.797833,-126.584333,43,122,13/0,2.44,216
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,26,8/23/2003,50.817666,-126.381333,50.82,-126.369166,83,120,13/0,2.44,223
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,27,8/23/2003,50.821666,-126.356,50.8275,-126.343833,90,129,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,28,8/23/2003,50.76635,-126.200566,50.762,-126.189833,72,121,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,29,8/23/2003,50.723833,-126.182833,50.720166,-126.177,70,122,13/0,2.44,224
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,30,8/23/2003,50.650333,-126.252333,50.653333,-126.241333,73,123,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,31,8/24/2003,50.605166,-126.328333,50.605666,-126.3405,45,126,13/0,2.44,211
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,32,8/24/2003,50.628333,-126.434333,50.629333,-126.447666,75,135,13/0,2.44,224
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,33,8/24/2003,50.628333,-126.677833,50.632833,-126.688333,60,107,13/0,2.44,223
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,34,8/24/2003,50.6085,-126.730666,50.604166,-126.719666,65,120,13/0,2.44,226
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,35,8/25/2003,50.673333,-127.152333,50.677333,-127.1415,65,122,13/0,2.44,217
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,36,8/25/2003,50.671666,-126.973833,50.671166,-126.9605,59.5,142,13/0,2.44,243
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,37,8/25/2003,50.778833,-126.898333,50.787333,-126.903166,75,120,13/0,2.44,230
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,38,8/25/2003,50.7985,-126.876333,50.795166,-126.865,72,120,13/0,2.44,226
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,39,8/25/2003,50.761833,-126.884166,50.768666,-126.8925,77,123,13/0,2.44,224
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,40,8/27/2003,50.628833,-127.191166,50.6415,-127.206166,40,120,13/0,2.44,214
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,41,8/27/2003,50.705733,-127.1973,50.71205,-127.181816,84.5,140,13/0,2.44,222
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,42,8/27/2003,50.644333,-127.1965,50.6505,-127.205666,43,122,13/0,2.44,194
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,43,8/27/2003,50.625333,-127.074166,50.624666,-127.087333,72,126,13/0,2.44,222
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,44,8/27/2003,50.6275,-127.047666,50.627666,-127.064833,50,123,13/0,2.44,220
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,46,8/28/2003,50.594166,-126.762833,50.601166,-126.774166,90,136,13/0,2.44,221
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,48,8/28/2003,50.643833,-126.8455,50.652,-126.849166,75,122,13/0,2.44,224
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,49,8/29/2003,50.561283,-126.782383,50.560166,-126.772666,75,120,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,51,8/30/2003,50.5465,-126.283,50.540166,-126.288333,75,120,13/0,2.44,223
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,53,8/30/2003,50.5205,-126.301833,50.514133,-126.307966,93,120,13/0,2.44,221
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,54,8/30/2003,50.519833,-126.3225,50.518333,-126.335666,62,120,13/0,2.44,226
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,55,8/30/2003,50.477333,-126.007,50.473833,-126.0195,93,120,13/0,2.44,223
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,56,8/31/2003,50.4465,-125.949333,50.447833,-125.963166,83,121,13/0,2.44,222
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,12,57,8/31/2003,50.434,-126.033166,50.440166,-126.043,79,120,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,58,8/31/2003,50.3675,-125.780666,50.373333,-125.791333,75,110,13/0,2.44,217
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,59,8/31/2003,50.390333,-125.538333,50.3875,-125.5505,66,121,13/0,2.44,246
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,60,9/1/2003,50.4555,-125.404833,50.449833,-125.414,80,123,13/0,2.44,222
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,61,9/1/2003,50.475333,-125.3485,50.481666,-125.3555,86,120,13/0,2.44,224
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,62,9/2/2003,50.006166,-125.016,50.014833,-125.017333,50,120,13/0,2.44,236
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,63,9/2/2003,50.040216,-125.03945,50.04415,-125.0285,67,122,13/0,2.44,227
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,64,9/2/2003,49.9855,-125.1065,49.992333,-125.115333,55,122,13/0,2.44,227
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,65,9/2/2003,50.110833,-125.2095,50.118,-125.2165,55,119,13/0,2.44,227
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,66,9/3/2003,50.425016,-124.963783,50.431,-124.972333,86,122,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,67,9/3/2003,50.441166,-125.011,50.434333,-125.003666,88,122,13/0,2.44,226
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,68,9/3/2003,50.355166,-125.091,50.359833,-125.081666,76,120,13/0,2.44,222
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,69,9/3/2003,50.593833,-124.8655,50.598833,-124.876333,85,119,13/0,2.44,223
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,70,9/4/2003,50.5005,-125.105666,50.492166,-125.105166,62,120,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,71,9/4/2003,50.465,-125.107166,50.457333,-125.105333,55,118,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,72,9/4/2003,50.4675,-125.0495,50.475166,-125.053,76,119,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,73,9/4/2003,50.379166,-125.059333,50.387333,-125.056166,51,121,13/0,2.44,226
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,74,9/4/2003,50.369166,-125.106333,50.363166,-125.1145,50,121,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,75,9/5/2003,50.658166,-125.532666,50.650666,-125.537666,53,121,13/0,2.44,226
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,76,9/5/2003,50.620333,-125.554166,50.613333,-125.555666,62,120,13/0,2.44,224
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,77,9/5/2003,50.596833,-125.530333,50.604166,-125.5315,42,121,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,78,9/5/2003,50.581,-125.564833,50.574833,-125.558833,63,119,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,13,79,9/5/2003,50.483666,-125.5715,50.491166,-125.568,51,119,13/0,2.44,225
2003,50080,NEOCALIGUS,8/13/2003,9/9/2003,1,14,80,9/6/2003,49.938833,-125.149,49.942,-125.156333,45,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,1,8/26/2004,50.614,-127.079333,50.615333,-127.093,52,120,13/0,2.44,185
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,2,8/26/2004,50.5995,-126.911666,50.593666,-126.904833,89,120,13/0,2.44,217
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,3,8/26/2004,50.679833,-126.934333,50.675666,-126.946666,57,122,13/0,2.44,221
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,4,8/26/2004,50.728333,-126.976166,50.726166,-126.989166,81,121,13/0,2.44,220
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,5,8/26/2004,50.696,-126.843833,50.701666,-126.836333,53,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,6,8/27/2004,50.774166,-126.896666,50.780666,-126.905666,81,121,13/0,2.44,216
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,7,8/27/2004,50.8235,-126.9625,50.826833,-126.972666,47,126,13/0,2.44,226
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,8,8/27/2004,50.84,-127.090666,50.846,-127.097,63,122,13/0,2.44,222
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,9,8/27/2004,50.817833,-127.0075,50.812333,-127.013833,88,121,13/0,2.44,209
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,10,8/27/2004,50.902833,-127.001333,50.902166,-127.013333,62,120,13/0,2.44,228
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,11,8/28/2004,50.874,-127.287833,50.876333,-127.299166,85,120,13/0,2.44,226
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,12,8/28/2004,50.885,-127.394833,50.8805,-127.386666,66,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,13,8/28/2004,50.845666,-127.449333,50.8515,-127.457166,86,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,14,8/28/2004,50.807833,-127.482333,50.804166,-127.474166,78,123,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,15,8/28/2004,50.756333,-127.413666,50.751666,-127.406666,82,120,13/0,2.44,227
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,5,12,16,8/29/2004,50.927,-127.758333,50.933166,-127.768,80,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,17,8/29/2004,50.907666,-127.701166,50.916,-127.7125,55,129,13/0,2.44,223
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,11,18,8/29/2004,50.986166,-127.519666,50.9825,-127.507833,75,118,13/0,2.44,224
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,11,19,8/29/2004,50.969666,-127.462,50.9735,-127.473166,65,119,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,21,8/30/2004,50.759666,-126.804666,50.765833,-126.816,87,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,22,8/30/2004,50.791666,-126.856166,50.785,-126.853666,77,122,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,23,8/30/2004,50.728666,-126.685666,50.733,-126.696333,46,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,24,8/30/2004,50.768333,-126.662666,50.770166,-126.675666,76,126,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,25,8/31/2004,50.898166,-126.783166,50.899,-126.796666,72,120,13/0,2.44,224
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,26,8/31/2004,50.856,-126.714833,50.861333,-126.703666,95,120,13/0,2.44,220
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,27,8/31/2004,50.878833,-126.566,50.876166,-126.578166,85,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,28,8/31/2004,50.8445,-126.601666,50.849666,-126.612333,80,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,29,9/1/2004,50.580666,-126.841,50.575166,-126.849833,89,115,13/0,2.44,198
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,30,9/1/2004,50.5585,-126.758833,50.561333,-126.7715,62,120,13/0,2.44,217
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,31,9/1/2004,50.5255,-126.616,50.526666,-126.627833,75,120,13/0,2.44,224
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,32,9/1/2004,50.5065,-126.650666,50.501333,-126.639666,88,121,13/0,2.44,224
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,33,9/2/2004,50.658,-126.391666,50.652833,-126.381833,85,119,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,34,9/2/2004,50.785166,-126.195666,50.7935,-126.196166,58,120,13/0,2.44,221
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,35,9/2/2004,50.782333,-126.220333,50.788833,-126.226666,88,121,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,36,9/2/2004,50.682833,-126.197833,50.6785,-126.193166,68,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,37,9/3/2004,50.605833,-126.337166,50.610833,-126.328333,80,120,13/0,2.44,224
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,38,9/3/2004,50.588333,-126.4195,50.593166,-126.408833,55,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,39,9/3/2004,50.571333,-126.4975,50.575333,-126.485666,50,120,13/0,2.44,226
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,40,9/3/2004,50.569,-126.472,50.568333,-126.469166,56,120,13/0,2.44,227
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,41,9/4/2004,50.613,-126.739833,50.608333,-126.729666,90,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,42,9/4/2004,50.682833,-126.741,50.67575,-126.738983,87,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,43,9/4/2004,50.639666,-126.6405,50.639,-126.6275,48,119,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,44,9/4/2004,50.645,-126.540833,50.643666,-126.553833,44,120,13/0,2.44,220
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,45,9/5/2004,50.532166,-126.242333,50.533666,-126.228333,45,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,46,9/5/2004,50.536166,-126.255166,50.535166,-126.267,60,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,47,9/5/2004,50.459333,-126.1675,50.458333,-126.155,80,119,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,12,48,9/5/2004,50.459333,-126.125,50.46,-126.138333,95,120,13/0,2.44,230
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,49,9/5/2004,50.509166,-125.834166,50.5015,-125.840333,50,120,13/0,2.44,223
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,50,9/6/2004,50.482166,-125.574833,50.4895,-125.569166,90,120,13/0,2.44,224
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,51,9/6/2004,50.494666,-125.584833,50.502666,-125.579833,100,121,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,52,9/6/2004,50.688666,-125.4535,50.6965,-125.450666,75,119,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,53,9/6/2004,50.6695,-125.507166,50.670166,-125.494833,69,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,54,9/6/2004,50.619333,-125.554333,50.612,-125.5555,65,122,13/0,2.44,222
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,55,9/7/2004,50.443,-125.425666,50.4485,-125.414166,65,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,56,9/7/2004,50.485333,-125.377833,50.493333,-125.3755,76,121,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,57,9/7/2004,50.432833,-125.304333,50.439333,-125.297666,60,119,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,58,9/7/2004,50.459,-125.274166,50.466366,-125.266116,86,120,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,59,9/7/2004,50.48,-125.0535,50.471916,-125.052833,65,120,13/0,2.44,226
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,60,9/8/2004,50.6315,-124.900833,50.624,-124.906333,52,119,13/0,2.44,230
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,61,9/8/2004,50.625666,-124.876166,50.619833,-124.8705,60,120,13/0,2.44,222
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,62,9/8/2004,50.372833,-125.056166,50.380833,-125.058833,56,119,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,63,9/8/2004,50.319833,-125.070833,50.323666,-125.081833,80,118,13/0,2.44,225
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,64,9/9/2004,50.350333,-124.993,50.357,-124.984833,55,120,13/0,2.44,221
2004,55980,NEOCALIGUS,8/25/2004,9/10/2004,1,13,65,9/9/2004,50.38,-124.969,50.3885,-124.9745,85,134,13/0,2.44,223
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,1,8/16/2007,50.784,-127.547666,50.781166,-127.539666,54,131,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,2,8/16/2007,50.797333,-127.6035,50.7945,-127.596333,45,144,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,3,8/16/2007,50.815833,-127.580333,50.820666,-127.583833,52,126,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,4,8/16/2007,50.824166,-127.630166,50.822333,-127.622,64,132,13/0,2.44,226
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,5,12,5,8/17/2007,50.8945,-127.971833,50.893833,-127.9635,55,124,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,5,11,6,8/17/2007,50.952333,-127.847333,50.948166,-127.8415,48,120,13/0,2.44,226
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,7,8/17/2007,50.924166,-127.642333,50.921166,-127.634,85,117,13/0,2.44,226
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,11,8,8/18/2007,50.980666,-127.500166,50.977666,-127.490833,54,121,13/0,2.44,223
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,9,8/18/2007,50.935416,-127.581883,50.9355,-127.593733,100,124,13/0,2.44,228
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,10,8/18/2007,50.951333,-127.509166,50.948166,-127.502666,95,132,13/0,2.44,230
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,11,8/18/2007,50.922833,-127.452,50.927166,-127.444166,91,124,13/0,2.44,230
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,12,8/19/2007,50.825166,-127.480166,50.821333,-127.475166,85,122,13/0,2.44,223
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,13,8/19/2007,50.872666,-127.424,50.877666,-127.428166,56,127,13/0,2.44,223
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,14,8/19/2007,50.886,-127.364166,50.891333,-127.362166,107,125,13/0,2.44,228
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,15,8/19/2007,50.869,-127.214666,50.870166,-127.222833,54,122,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,16,8/20/2007,50.761833,-126.904833,50.760666,-126.896166,90,123,13/0,2.44,224
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,17,8/20/2007,50.727666,-126.9765,50.724333,-126.984666,93,110,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,18,8/20/2007,50.728666,-127.033666,50.728666,-127.0255,98,123,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,19,8/20/2007,50.675333,-127.009833,50.676833,-127.001,88,118,13/0,2.44,228
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,20,8/21/2007,50.802666,-127.126,50.802833,-127.1345,110,119,13/0,2.44,224
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,21,8/21/2007,50.713166,-127.212833,50.712166,-127.221833,90,121,13/0,2.44,227
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,22,8/21/2007,50.696666,-127.321333,50.6935,-127.314,50,131,13/0,2.44,223
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,23,8/21/2007,50.683666,-127.215833,50.6805,-127.2235,90,118,13/0,2.44,224
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,24,8/22/2007,50.5675,-126.874666,50.573166,-126.877166,85,121,13/0,2.44,223
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,26,8/22/2007,50.6155,-126.810333,50.612,-126.818666,95,123,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,27,8/22/2007,50.597,-126.887666,50.592,-126.8865,95,131,13/0,2.44,224
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,28,8/23/2007,50.621166,-127.1115,50.620833,-127.119,50,122,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,29,8/24/2007,50.7755,-126.706166,50.772166,-126.712666,50,120,13/0,2.44,227
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,30,8/24/2007,50.766833,-126.658,50.763833,-126.6515,53,120,13/0,2.44,224
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,31,8/24/2007,50.834,-126.582333,50.829983,-126.5766,60,122,13/0,2.44,223
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,32,8/25/2007,50.742666,-126.563333,50.739333,-126.5705,51,121,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,33,8/25/2007,50.727,-126.577666,50.722333,-126.582166,60,122,13/0,2.44,230
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,34,8/25/2007,50.7215,-126.636,50.720166,-126.643,80,121,13/0,2.44,223
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,35,8/25/2007,50.709333,-126.728333,50.714833,-126.729,53,123,13/0,2.44,226
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,36,8/26/2007,50.669,-126.682,50.671,-126.689833,60,124,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,37,8/28/2007,50.603666,-126.7375,50.602666,-126.726333,144,131,13/0,2.44,217
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,38,8/28/2007,50.593,-126.732166,50.5895,-126.722333,58,129,13/0,2.44,229
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,39,8/28/2007,50.499666,-126.633833,50.496666,-126.621833,66,128,13/0,2.44,211
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,40,8/28/2007,50.54,-126.77,50.545,-126.780833,120,155,13/0,2.44,203
