"Survey Year","Trip identifier","Vessel name","Trip start date","Trip end date","GMA","PFMA","Set number","Set date","Start latitude","Start longitude","End latitude","End longitude","Bottom depth (m)","Soak time (min)","Hook size","Hook spacing (m)","Hook count"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","29","29","2011-08-11","49.400633","-123.814200","49.396116","-123.807400","98.000000",128,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","17","30","2011-08-11","49.461566","-123.936316","49.463366","-123.945550","83.000000",123,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","31","2011-08-11","49.545333","-124.019116","49.551983","-124.021533","85.000000",120,"13/0","2.44","224"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","32","2011-08-11","49.547400","-124.158450","49.552650","-124.164583","88.000000",121,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","14","33","2011-08-12","49.438983","-124.219933","49.432266","-124.217033","70.000000",122,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","17","34","2011-08-12","49.313583","-124.150450","49.319683","-124.151333","53.000000",121,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","14","35","2011-08-12","49.347750","-124.173350","49.353583","-124.167516","86.000000",122,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","36","2011-08-13","49.632350","-124.282900","49.637250","-124.285350","59.000000",119,"13/0","2.44","221"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","37","2011-08-13","49.652133","-124.304000","49.657466","-124.309950","57.000000",124,"13/0","2.44","227"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","38","2011-08-13","49.751866","-124.210166","49.752000","-124.220133","80.000000",117,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","39","2011-08-13","49.760866","-124.139016","49.761183","-124.129250","58.000000",120,"13/0","2.44","216"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","40","2011-08-14","49.781266","-124.003300","49.778200","-123.992966","50.000000",117,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","41","2011-08-14","49.798516","-124.078850","49.796833","-124.086333","77.000000",118,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","42","2011-08-14","49.698150","-124.202966","49.692566","-124.207116","65.000000",119,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","43","2011-08-14","49.697133","-124.230466","49.701033","-124.214883","80.000000",120,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","44","2011-08-15","49.741833","-124.223516","49.735916","-124.225616","55.000000",119,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","45","2011-08-15","49.751266","-124.359016","49.747200","-124.351750","86.000000",118,"13/0","2.44","223"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","16","46","2011-08-15","49.728883","-124.626216","49.723166","-124.622866","80.000000",119,"13/0","2.44","219"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","47","2011-08-16","49.898233","-124.799450","49.895400","-124.790233","91.000000",117,"13/0","2.44","216"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","14","48","2011-08-16","49.869800","-124.826916","49.875716","-124.832416","68.000000",117,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","14","49","2011-08-16","49.900383","-124.967933","49.905883","-124.974333","55.000000",119,"13/0","2.44","223"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","50","2011-08-17","50.303000","-124.925483","50.297283","-124.929833","79.000000",117,"13/0","2.44","223"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","51","2011-08-17","50.301250","-124.886050","50.302100","-124.894683","60.000000",121,"13/0","2.44","224"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","52","2011-08-17","50.287050","-124.635983","50.293633","-124.636416","96.000000",117,"13/0","2.44","223"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","53","2011-08-17","50.201383","-124.607766","50.198516","-124.616833","61.000000",119,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","54","2011-08-18","50.172850","-124.752900","50.167000","-124.750966","70.000000",117,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","55","2011-08-18","50.213133","-124.767650","50.216050","-124.776100","78.000000",118,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","56","2011-08-18","50.229050","-124.819433","50.234916","-124.821200","90.000000",117,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","57","2011-08-18","50.195183","-124.743233","50.190533","-124.738133","92.000000",121,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","58","2011-08-19","50.096783","-124.899483","50.102916","-124.899700","63.000000",121,"13/0","2.44","223"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","59","2011-08-19","50.076600","-124.885983","50.070933","-124.883016","61.000000",117,"13/0","2.44","224"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","60","2011-08-19","50.050583","-124.838616","50.056933","-124.838850","58.000000",117,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","61","2011-08-19","50.072583","-124.806983","50.068000","-124.802450","60.000000",119,"13/0","2.44","224"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","62","2011-08-20","50.040883","-124.873900","50.035433","-124.869250","87.000000",118,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","15","63","2011-08-20","50.049033","-124.936433","50.048100","-124.944383","60.000000",118,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","14","64","2011-08-20","49.886416","-125.101166","49.880750","-125.095883","68.000000",119,"13/0","2.44","226"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","14","65","2011-08-20","49.838583","-125.025316","49.832816","-125.018866","85.000000",128,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","14","66","2011-08-21","49.755066","-124.860483","49.757966","-124.869000","88.000000",115,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","14","67","2011-08-21","49.774466","-124.909100","49.779366","-124.918083","70.000000",119,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","14","68","2011-08-21","49.525583","-124.576966","49.523300","-124.568183","49.000000",121,"13/0","2.44","225"
2011,"71308","NEOCALIGUS","2011-08-03","2011-08-22","01","14","69","2011-08-22","49.616333","-124.786583","49.623666","-124.795100","77.000000",119,"13/0","2.44","220"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","14","1","2013-08-07","49.377433","-124.375883","49.375450","-124.367033","62.000000",120,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","14","2","2013-08-07","49.430716","-124.219950","49.427250","-124.212316","62.000000",124,"13/0","2.44","222"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","14","3","2013-08-07","49.473316","-124.362400","49.471750","-124.353666","55.000000",122,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","14","4","2013-08-07","49.491566","-124.403233","49.494166","-124.410583","83.000000",125,"13/0","2.44","224"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","14","5","2013-08-08","49.557133","-124.658650","49.555833","-124.650716","52.000000",118,"13/0","2.44","222"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","14","6","2013-08-08","49.610616","-124.719116","49.606616","-124.713533","93.000000",121,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","16","7","2013-08-08","49.659083","-124.479866","49.653616","-124.478633","58.000000",124,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","16","8","2013-08-08","49.680066","-124.522866","49.684483","-124.527450","86.000000",117,"13/0","2.44","227"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","9","2013-08-09","49.887183","-124.764616","49.884816","-124.772433","63.000000",124,"13/0","2.44","224"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","14","10","2013-08-09","49.900650","-124.968483","49.905150","-124.973300","59.000000",143,"13/0","2.44","224"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","14","11","2013-08-09","49.870450","-125.073066","49.875483","-125.079066","85.000000",121,"13/0","2.44","234"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","14","12","2013-08-09","49.886933","-125.077100","49.887766","-125.086150","95.000000",123,"13/0","2.44","221"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","13","2013-08-10","50.155066","-124.906583","50.159283","-124.911000","61.000000",121,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","14","2013-08-10","50.272000","-124.961133","50.275300","-124.956116","82.000000",122,"13/0","2.44","226"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","15","2013-08-10","50.325083","-124.940133","50.327750","-124.947633","77.000000",122,"13/0","2.44","223"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","16","2013-08-10","50.311816","-124.818633","50.313950","-124.811083","59.000000",120,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","17","2013-08-11","50.261816","-124.621100","50.258050","-124.616700","94.000000",124,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","18","2013-08-11","50.212100","-124.647283","50.207333","-124.648816","80.000000",122,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","19","2013-08-11","50.151483","-124.766683","50.148216","-124.772633","55.000000",121,"13/0","2.44","227"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","20","2013-08-11","50.117100","-124.899516","50.122916","-124.900283","92.000000",128,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","21","2013-08-12","49.954450","-124.733683","49.958616","-124.740050","56.000000",120,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","22","2013-08-12","49.903166","-124.716983","49.907683","-124.712266","69.000000",123,"13/0","2.44","222"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","23","2013-08-12","49.817366","-124.668383","49.812350","-124.665516","88.000000",119,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","24","2013-08-12","49.857316","-124.554516","49.852533","-124.550866","59.000000",120,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","25","2013-08-13","49.823750","-124.537433","49.829200","-124.539166","91.000000",119,"13/0","2.44","223"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","26","2013-08-13","49.788200","-124.487183","49.789850","-124.496633","83.000000",121,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","27","2013-08-13","49.728700","-124.419916","49.730133","-124.428583","86.000000",121,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","15","28","2013-08-13","49.756033","-124.314683","49.754016","-124.306700","61.000000",119,"13/0","2.44","226"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","16","29","2013-08-14","49.720500","-124.227233","49.725483","-124.227200","85.000000",122,"13/0","2.44","224"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","16","30","2013-08-14","49.779933","-124.150116","49.779550","-124.142566","70.000000",119,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","16","31","2013-08-14","49.806066","-123.978850","49.804183","-123.970883","81.000000",119,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","16","32","2013-08-14","49.766033","-123.998450","49.762883","-124.004216","62.000000",121,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","16","33","2013-08-15","49.651866","-124.303416","49.656150","-124.308516","53.000000",120,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","16","34","2013-08-15","49.590466","-124.220733","49.594383","-124.227350","63.000000",118,"13/0","2.44","223"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","16","35","2013-08-15","49.601350","-124.059433","49.605616","-124.064266","84.000000",121,"13/0","2.44","221"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","16","36","2013-08-15","49.569600","-124.045083","49.575283","-124.047333","84.000000",120,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","16","37","2013-08-16","49.547316","-124.041366","49.542183","-124.039183","97.000000",122,"13/0","2.44","223"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","28","38","2013-08-17","49.359783","-123.332316","49.354733","-123.335533","54.000000",120,"13/0","2.44","224"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","28","39","2013-08-17","49.490116","-123.250266","49.495483","-123.249550","86.000000",123,"13/0","2.44","223"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","28","40","2013-08-17","49.552483","-123.265000","49.555650","-123.271500","60.000000",121,"13/0","2.44","219"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","28","41","2013-08-18","49.533950","-123.388983","49.530416","-123.394983","84.000000",122,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","28","42","2013-08-18","49.552750","-123.353316","49.553733","-123.360433","93.000000",121,"13/0","2.44","227"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","28","43","2013-08-18","49.569400","-123.290266","49.574950","-123.290100","67.000000",121,"13/0","2.44","224"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","28","44","2013-08-18","49.584033","-123.270233","49.588033","-123.265366","58.000000",122,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","29","45","2013-08-19","49.404483","-123.609550","49.404833","-123.619800","59.000000",124,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","29","46","2013-08-19","49.411800","-123.655416","49.409733","-123.647216","64.000000",121,"13/0","2.44","224"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","17","47","2013-08-19","49.272400","-124.065416","49.276866","-124.065200","62.000000",122,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","17","48","2013-08-20","49.168816","-123.717533","49.167783","-123.706766","84.000000",121,"13/0","2.44","224"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","29","49","2013-08-20","49.138400","-123.644016","49.131850","-123.645100","61.000000",120,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","29","50","2013-08-20","49.083166","-123.637116","49.078483","-123.632066","51.000000",124,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","29","51","2013-08-20","49.019183","-123.563966","49.014433","-123.557933","86.000000",128,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","17","52","2013-08-21","49.116500","-123.715266","49.120616","-123.720116","50.000000",120,"13/0","2.44","222"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","17","53","2013-08-21","49.144700","-123.829783","49.142816","-123.821683","60.000000",125,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","17","54","2013-08-21","49.183650","-123.897700","49.177400","-123.898933","55.000000",124,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","17","55","2013-08-22","48.925766","-123.647050","48.921716","-123.640950","86.000000",122,"13/0","2.44","222"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","18","56","2013-08-22","48.763233","-123.577750","48.758566","-123.574166","55.000000",123,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","18","57","2013-08-22","48.717100","-123.537066","48.713316","-123.530433","80.000000",122,"13/0","2.44","235"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","19","59","2013-08-23","48.649383","-123.278800","48.656283","-123.276166","59.000000",123,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","18","60","2013-08-23","48.696600","-123.311250","48.701750","-123.315350","60.000000",123,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","18","61","2013-08-24","48.745983","-123.396833","48.742800","-123.403833","47.000000",124,"13/0","2.44","219"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","18","62","2013-08-24","48.820633","-123.332566","48.815550","-123.331550","82.000000",121,"13/0","2.44","224"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","18","63","2013-08-24","48.854850","-123.378500","48.851833","-123.371433","54.000000",122,"13/0","2.44","223"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","18","64","2013-08-24","48.867250","-123.388833","48.864166","-123.382166","44.000000",121,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","18","65","2013-08-25","48.855200","-123.217800","48.859316","-123.224683","93.000000",121,"13/0","2.44","234"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","17","66","2013-08-25","48.894416","-123.437600","48.890916","-123.430850","62.000000",122,"13/0","2.44","225"
2013,"74450","NEOCALIGUS","2013-08-06","2013-08-25","01","17","67","2013-08-25","49.035100","-123.723783","49.039583","-123.719066","63.000000",119,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","17","1","2015-08-01","48.854483","-123.609383","48.851250","-123.597966","58.000000",119,"13/0","2.44","222"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","18","2","2015-08-02","48.801966","-123.563933","48.806400","-123.573833","81.000000",120,"13/0","2.44","223"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","18","3","2015-08-02","48.746366","-123.579083","48.751350","-123.589383","49.000000",121,"13/0","2.44","222"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","18","4","2015-08-02","48.698316","-123.505700","48.705066","-123.507200","69.000000",121,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","18","5","2015-08-02","48.705250","-123.452466","48.709600","-123.442966","50.000000",122,"13/0","2.44","223"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","19","6","2015-08-03","48.522533","-123.253700","48.516666","-123.248450","85.000000",121,"13/0","2.44","223"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","19","7","2015-08-03","48.468533","-123.221000","48.461616","-123.220600","56.000000",121,"13/0","2.44","219"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","18","8","2015-08-03","48.701100","-123.294000","48.705050","-123.288616","77.000000",120,"13/0","2.44","218"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","18","9","2015-08-04","48.800050","-123.372666","48.797116","-123.366416","52.000000",121,"13/0","2.44","220"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","18","10","2015-08-04","48.755066","-123.377316","48.761933","-123.373083","57.000000",120,"13/0","2.44","225"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","18","11","2015-08-04","48.856083","-123.232933","48.859083","-123.236666","82.000000",121,"13/0","2.44","222"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","29","12","2015-08-04","48.912283","-123.364566","48.914383","-123.375066","60.000000",138,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","17","13","2015-08-05","48.978683","-123.756733","48.980583","-123.748550","54.000000",120,"13/0","2.44","227"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","17","14","2015-08-05","49.063716","-123.723750","49.062383","-123.715533","58.000000",121,"13/0","2.44","216"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","17","15","2015-08-05","49.058283","-123.672016","49.064083","-123.671516","54.000000",121,"13/0","2.44","226"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","17","16","2015-08-05","49.087516","-123.774050","49.091550","-123.779866","61.000000",120,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","17","17","2015-08-06","49.204800","-123.843716","49.203583","-123.835400","59.000000",119,"13/0","2.44","221"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","17","18","2015-08-06","49.211633","-123.872983","49.216533","-123.876616","94.000000",119,"13/0","2.44","223"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","17","19","2015-08-06","49.269533","-124.050016","49.267716","-124.059083","83.000000",118,"13/0","2.44","222"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","14","20","2015-08-06","49.320533","-124.233150","49.326083","-124.238183","64.000000",119,"13/0","2.44","225"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","16","21","2015-08-07","49.519566","-124.314750","49.517683","-124.306000","64.000000",119,"13/0","2.44","223"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","16","22","2015-08-07","49.491166","-124.123100","49.497350","-124.123750","68.000000",120,"13/0","2.44","222"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","16","23","2015-08-07","49.512183","-124.128400","49.517633","-124.131150","55.000000",119,"13/0","2.44","221"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","16","24","2015-08-08","49.543500","-123.989116","49.538600","-123.984166","50.000000",120,"13/0","2.44","223"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","16","25","2015-08-08","49.483533","-124.000633","49.480400","-123.991450","93.000000",119,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","29","26","2015-08-08","49.456816","-123.778500","49.462166","-123.779333","55.000000",121,"13/0","2.44","221"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","28","27","2015-08-09","49.483000","-123.471516","49.488266","-123.471633","50.000000",117,"13/0","2.44","225"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","28","28","2015-08-09","49.553950","-123.362266","49.553383","-123.353516","76.000000",119,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","28","29","2015-08-09","49.517666","-123.352383","49.523650","-123.354216","83.000000",120,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","28","30","2015-08-09","49.532233","-123.256200","49.527533","-123.260566","56.000000",120,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","29","31","2015-08-11","49.333116","-123.410283","49.332700","-123.399483","53.000000",120,"13/0","2.44","211"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","28","32","2015-08-11","49.391133","-123.411033","49.386416","-123.417666","77.000000",124,"13/0","2.44","222"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","16","33","2015-08-12","49.731000","-124.050900","49.736183","-124.055516","89.000000",120,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","16","34","2015-08-12","49.780133","-124.136483","49.781883","-124.127550","84.000000",119,"13/0","2.44","225"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","35","2015-08-12","49.761100","-124.348850","49.760783","-124.358300","52.000000",121,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","16","36","2015-08-13","49.621333","-124.263750","49.614766","-124.257666","92.000000",122,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","16","37","2015-08-13","49.655316","-124.307316","49.650483","-124.302333","59.000000",120,"13/0","2.44","226"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","16","38","2015-08-13","49.595816","-124.230233","49.599150","-124.237816","91.000000",121,"13/0","2.44","218"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","39","2015-08-13","49.788666","-124.484900","49.789750","-124.495000","76.000000",121,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","40","2015-08-13","49.791350","-124.592766","49.785866","-124.589300","83.000000",121,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","16","41","2015-08-14","49.713266","-124.600483","49.709833","-124.592800","86.000000",122,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","42","2015-08-14","49.845483","-124.547683","49.840616","-124.542433","85.000000",119,"13/0","2.44","225"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","43","2015-08-14","49.854033","-124.551583","49.849966","-124.544600","52.000000",119,"13/0","2.44","222"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","44","2015-08-15","49.888283","-124.621283","49.894500","-124.629866","66.000000",119,"13/0","2.44","225"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","45","2015-08-15","49.884166","-124.755600","49.887116","-124.763250","57.000000",120,"13/0","2.44","223"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","46","2015-08-15","49.972383","-124.776350","49.976966","-124.783716","85.000000",119,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","48","2015-08-16","50.237683","-124.610500","50.232983","-124.614850","89.000000",120,"13/0","2.44","225"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","49","2015-08-16","50.184033","-124.756350","50.189633","-124.760033","86.000000",119,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","50","2015-08-17","50.322616","-124.892600","50.317233","-124.887733","86.000000",121,"13/0","2.44","225"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","51","2015-08-17","50.237666","-124.990100","50.240183","-124.998666","84.000000",119,"13/0","2.44","226"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","52","2015-08-17","50.190633","-124.938516","50.194583","-124.945000","60.000000",119,"13/0","2.44","222"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","15","53","2015-08-18","50.036916","-124.760216","50.040450","-124.766283","59.000000",120,"13/0","2.44","223"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","14","54","2015-08-18","49.887750","-125.100966","49.891933","-125.107733","62.000000",121,"13/0","2.44","223"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","14","55","2015-08-19","49.734650","-124.846116","49.739116","-124.848733","85.000000",120,"13/0","2.44","223"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","14","56","2015-08-19","49.686150","-124.798400","49.680250","-124.794900","84.000000",120,"13/0","2.44","225"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","14","57","2015-08-19","49.624366","-124.788600","49.629766","-124.793566","64.000000",120,"13/0","2.44","226"
